Latitude,Longitude,CrimeGroup_Name
13.459687,74.979393,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.269481,76.23594,CHEATING
16.512814,76.1058,CRIMINAL TRESPASS
12.99719,77.56924,THEFT
6.752783,68.177512,MOTOR VEHICLE ACCIDENTS FATAL
14.467863,75.935418,CASES OF HURT
13.249624,76.47521,MISSING PERSON
13.055106,77.476334,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.091889,75.875261,THEFT
12.9387,77.7429,THEFT
13.32484,75.778404,CASES OF HURT
14.011017,74.534954,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.297093,75.886513,KARNATAKA POLICE ACT 1963
16.280564,74.577481,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.614786,74.84954,MOTOR VEHICLE ACCIDENTS FATAL
15.760237,76.627707,MOTOR VEHICLE ACCIDENTS FATAL
12.235749,76.281865,MOLESTATION
12.224017,75.733805,CASES OF HURT
12.871739,77.766966,CRIMINAL TRESPASS
16.653485,75.812168,MISSING PERSON
12.788496,77.735015,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.45672,75.958963,CASES OF HURT
12.730025,75.290855,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.987187,77.475578,THEFT
17.774194,77.122969,MOLESTATION
15.616012,74.813135,KARNATAKA POLICE ACT 1963
13.077968,77.368255,MOTOR VEHICLE ACCIDENTS FATAL
13.915829,75.56494,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.334622,76.811035,BURGLARY - DAY
12.916983,77.499993,KIDNAPPING AND ABDUCTION
13.054435,77.460376,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
15.923439,75.678794,THEFT
15.668394,74.533149,ROBBERY
14.791673,75.043403,RIOTS
13.019509,77.558047,NEGLIGENT ACT
14.157031,77.042931,MOTOR VEHICLE ACCIDENTS FATAL
13.0049,77.53409,MISSING PERSON
16.284831,75.883535,KARNATAKA POLICE ACT 1963
17.335555,76.588555,CASES OF HURT
16.3359,75.283543,KARNATAKA POLICE ACT 1963
13.192548,77.833331,MISSING PERSON
15.336115,75.14614,Karnataka State Local Act
14.465605,75.923898,COPY RIGHT ACT 1957
12.749656,77.660454,DACOITY
14.844304,76.236854,Karnataka State Local Act
12.988238,75.847647,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.93472,77.6162219,THEFT
12.950188,76.846749,CRIMINAL TRESPASS
11.941587,76.670045,BURGLARY - NIGHT
13.594313,74.677956,PUBLIC SAFETY
12.9603,77.59331,THEFT
77.59844515,12.96617091,IMMORAL TRAFFIC
77.56512901813609,13.0366591275678, CYBER CRIME
12.9536,77.5821,BURGLARY - NIGHT
16.478945,75.11024,MOLESTATION
14.99283,74.737048,MISSING PERSON
12.802223,77.705026,THEFT
17.095133,75.764251,KARNATAKA POLICE ACT 1963
13.33148,75.559176,Karnataka State Local Act
15.153207,76.918876,CRUELTY BY HUSBAND
16.049779,74.517315,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.990818,77.533214,MISSING PERSON
14.789838,76.07467,MOTOR VEHICLE ACCIDENTS FATAL
15.80511,75.119862,Karnataka State Local Act
13.704933,77.623362,MOTOR VEHICLE ACCIDENTS FATAL
13.356783,74.716101,CRUELTY BY HUSBAND
13.49038,77.3417789,CASES OF HURT
17.104929,76.363849,Karnataka State Local Act
13.043308,77.574062,SUICIDE
13.3137,77.1429,CASES OF HURT
13.021652,77.553257,NEGLIGENT ACT
15.766311,75.112263,KARNATAKA POLICE ACT 1963
12.428928,75.73049,OFFENCES PROMOTING ENEMITY
12.279626,76.729023,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.946054,77.70458, CYBER CRIME
13.039282,77.589462,PUBLIC SAFETY
13.693828,75.882554,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.659358,76.488323,ATTEMPT TO MURDER
13.339619,77.860854,CASES OF HURT
13.754889,75.711219,CASES OF HURT
12.9548847040426,77.6413354544365,PUBLIC SAFETY
13.116865,77.372622,MOTOR VEHICLE ACCIDENTS FATAL
16.571611,75.979352,KARNATAKA POLICE ACT 1963
12.994343,77.488927,MOTOR VEHICLE ACCIDENTS FATAL
17.323443,76.843677,THEFT
14.659839,75.504138,MOTOR VEHICLE ACCIDENTS FATAL
16.212172,76.375276,POCSO
12.517656,75.465965,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.059211,77.10331,MISSING PERSON
13.017858,75.003242,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.232008,77.36173,THEFT
12.799006,77.703735,THEFT
12.936772,77.603755,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.743273,75.20565,CASES OF HURT
15.854433,74.496564,MISSING PERSON
13.139541,77.417,THEFT
14.152362,75.202337,MOLESTATION
17.312343,75.668334,ROBBERY
12.9751145743368,77.4945619831168,THEFT
12.435052,75.976246,CASES OF HURT
15.371145,76.342562,THEFT
16.175734,74.592677,RIOTS
12.09888,77.60359, CYBER CRIME
15.744125,75.17563,KARNATAKA POLICE ACT 1963
12.794967,74.85677,NEGLIGENT ACT
12.969806,77.711701,CASES OF HURT
12.952872,77.6929469,MISSING PERSON
12.277431,76.658662,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.97188,77.2485689,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.26209,77.716534,MOTOR VEHICLE ACCIDENTS FATAL
13.328923,77.745313,THEFT
12.044242,76.780698,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.274488,74.791241,RIOTS
15.550235,74.619194,MISSING PERSON
16.595642,75.913926,MOTOR VEHICLE ACCIDENTS FATAL
15.855191,74.513431,THEFT
14.176027,76.241209,KARNATAKA POLICE ACT 1963
12.9650401,77.6460108,THEFT
12.786315,77.73947,MISSING PERSON
14.006901,74.538576,BURGLARY - NIGHT
15.900849,76.164023,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.756046,77.30112,Attempting to commit offences
12.986845,77.127118,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.233694,76.190288,Karnataka State Local Act
13.055118,77.4594959,MISSING PERSON
12.614378,76.129664,MOTOR VEHICLE ACCIDENTS FATAL
13.053621,77.472933,MISSING PERSON
12.938295,77.715679,CASES OF HURT
13.58315,76.541821,KARNATAKA POLICE ACT 1963
15.362781,75.120312,ROBBERY
6.752783,68.177512,MISSING PERSON
13.054051,77.759577,MOTOR VEHICLE ACCIDENTS FATAL
12.906225,77.724531,CASES OF HURT
15.604436,76.6563729,MISSING PERSON
12.9447,77.52208,POCSO
15.800366,74.48086,MOTOR VEHICLE ACCIDENTS FATAL
12.78735,74.860133,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.935285,77.62054,CRIMINAL CONSPIRACY
16.541392,74.968097,KARNATAKA POLICE ACT 1963
12.832377,77.463155,CRUELTY BY HUSBAND
16.319363,75.117147,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.906962,76.99661,RIOTS
12.945688,77.574808,CASES OF HURT
13.258548,76.460456,BURGLARY - NIGHT
13.076852,77.805283,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.0317596458018,77.49433476380871,KIDNAPPING AND ABDUCTION
16.848544,75.711842,THEFT
15.582518,75.158322,KARNATAKA POLICE ACT 1963
13.068265,77.77826,MISSING PERSON
13.346202,74.761058,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9935578942007,77.5480082349043,CHEATING
77.5606017319724,13.0309399449059,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.245535,75.655687,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.1974,76.38516,KARNATAKA POLICE ACT 1963
13.157932,77.524441,CASES OF HURT
12.921567,77.596585,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.003874,77.543444,PUBLIC SAFETY
12.991735,77.594148,THEFT
13.03795,77.595796,THEFT
12.96768,76.083811,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.165603,76.89925,CASES OF HURT
12.91923172,77.73621818,BURGLARY - NIGHT
13.172208,77.564234,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.924236,77.591522,THEFT
12.881269,75.031497,MOLESTATION
13.446761,76.136121,MOTOR VEHICLE ACCIDENTS FATAL
12.098817,75.858936,CHEATING
12.9601739,77.5771658,THEFT
13.157887,75.650448,CHEATING
16.469133,74.51904,KARNATAKA POLICE ACT 1963
16.325209,75.28905,ATTEMPT TO MURDER
13.312584,75.777602,MOTOR VEHICLE ACCIDENTS FATAL
13.138941,77.549808,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.326605,76.759168,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.145226,78.044327,THEFT
13.333923,77.105711,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.939862,75.31194,MOLESTATION
15.153207,76.918876,CRUELTY BY HUSBAND
16.827575,75.68154,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.374831,75.122118,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.08694,77.374789,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.874184,76.051164,MOTOR VEHICLE ACCIDENTS FATAL
13.435444,75.91739,Attempting to commit offences
12.953758,77.769791,MISSING PERSON
14.508317,75.771727,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.918292,77.637722, CYBER CRIME
77.59602333737871,12.9721073305979,MOLESTATION
14.463166,75.920784,MISSING PERSON
12.57508,77.39964,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.328322,76.808,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.95880773,77.52544924,MISSING PERSON
12.937805,77.575124,BURGLARY - NIGHT
13.02892583,77.61067003,THEFT
15.391102,75.658689,Karnataka State Local Act
12.963811,77.569135,MOTOR VEHICLE ACCIDENTS FATAL
13.95166,74.570247,MOLESTATION
12.905976,77.675922,THEFT
15.817934,74.505386,MISSING PERSON
13.001283,77.584043,MOLESTATION
12.948665,77.539671,PUBLIC SAFETY
13.35419,74.810127,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.205602,76.396038,RIOTS
17.868769,76.948027,THEFT
15.432235,75.015617,Attempting to commit offences
13.396762,77.863355,CASES OF HURT
12.23989,75.860386,MISSING PERSON
12.97643,78.2401739,CHEATING
17.015494,76.773839,THEFT
16.728077,75.069981,CRIMINAL TRESPASS
14.46366,75.924274,KARNATAKA POLICE ACT 1963
12.875146,78.123221,MOTOR VEHICLE ACCIDENTS FATAL
12.522994,77.354101,THEFT
15.866434,74.521879,POCSO
13.052988,78.201266,MISSING PERSON
15.696115,74.622424,BURGLARY - DAY
16.202068,77.346643,KARNATAKA POLICE ACT 1963
14.627036,68.177512,MISSING PERSON
13.001598,76.641513,MISSING PERSON
13.636017,76.728455,MISSING PERSON
12.703334,77.683435,CRIMINAL TRESPASS
16.711782,76.308593,MURDER
12.974627,77.524791,DEATHS DUE TO RASHNESS/NEGLIGENCE
12.949939,77.522021,CASES OF HURT
15.96918,75.964665,Karnataka State Local Act
12.900067,74.824379,Failure to appear to Court
14.295542,75.796086,MOLESTATION
16.386628,74.582468,MOTOR VEHICLE ACCIDENTS FATAL
15.97047,75.0195,MISSING PERSON
77.542703,12.905759,THEFT
12.9591282,77.6553067,BURGLARY - DAY
12.784048,77.775802,THEFT
12.981901,77.629437,BURGLARY - DAY
12.909954,77.651128, CYBER CRIME
13.291011,77.091074,THEFT
15.653294,74.8136,ATTEMPT TO MURDER
14.612096,75.509807,KARNATAKA POLICE ACT 1963
15.607705,74.808027,Karnataka State Local Act
12.974741,77.684298,THEFT
12.224427,76.569328,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.764427,75.470829,Karnataka State Local Act
77.5722986728092,12.9724962788025,CrPC
13.006147,77.592959,NEGLIGENT ACT
12.95941,77.55585,ROBBERY
16.192065,74.55656,MOTOR VEHICLE ACCIDENTS FATAL
13.260119,76.475156,KARNATAKA POLICE ACT 1963
15.832106,74.502906,CONSUMER
15.151372,76.928611, CYBER CRIME
15.414372,74.976442,MOTOR VEHICLE ACCIDENTS FATAL
12.320639,76.5963459,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.095719,77.2830039,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9895381,77.5413451,THEFT
12.938758,77.573865,CHEATING
12.19922,75.804255,AFFRAY
12.915763,77.724024,THEFT
12.301832,76.6264179,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.513157,77.353596,CHEATING
13.352646,77.6882909,MOTOR VEHICLE ACCIDENTS FATAL
13.044648,76.099841,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.902412,75.17152,CrPC
12.890164,74.846711,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.06954,77.7984579, CYBER CRIME
12.97582,77.53298,BURGLARY - NIGHT
12.298163,76.701001,CASES OF HURT
12.41869,75.877082, CYBER CRIME
16.816254,75.759794, CYBER CRIME
13.01909841,77.53995396,CrPC
13.023136,77.646812,THEFT
12.945627,77.570054,THEFT
13.854737,75.716867,MISSING PERSON
12.984985,77.557833, CYBER CRIME
13.720949,77.11763,MOLESTATION
14.570291,75.614379,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.44941,75.931675,MURDER
16.52571,74.361202,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.039886,75.677487,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.552419,74.391554,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.819266,77.188102,CHEATING
16.590449,76.865064,Karnataka State Local Act
13.053003,76.797882,MOTOR VEHICLE ACCIDENTS FATAL
13.095953,77.400617,THEFT
17.796535,77.279241,CRIMINAL TRESPASS
12.881615,77.766826,FORGERY
13.096864,77.485183,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.76904,76.058273,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.661053,75.865107,BURGLARY - NIGHT
12.345334,76.603726,CASES OF HURT
15.81073,74.859785,POCSO
12.575212,77.325854,CASES OF HURT
12.991526,77.554754,PUBLIC SAFETY
13.369653,74.722977,MOTOR VEHICLE ACCIDENTS FATAL
13.128262,75.655746,Karnataka State Local Act
12.815689,77.695172, CYBER CRIME
12.12436,77.02838,MISSING PERSON
12.047191,75.947609,POCSO
13.039328,77.77146,THEFT
12.296895,76.700272,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.715077,75.481177,MURDER
12.296991,76.642335,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.288973,76.949572,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.401871,74.701031,KARNATAKA POLICE ACT 1963
12.555343,77.282168, PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984
12.919121,78.299323,PUBLIC SAFETY
14.68251,75.71087,ATTEMPT TO MURDER
15.430707,75.433373,FORGERY
13.016656,76.5211019,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.103222,77.627976,CASES OF HURT
13.692536,74.645504,CASES OF HURT
12.433443,76.383976,THEFT
13.092071,77.533915,BURGLARY - NIGHT
13.039421,77.771464,MISSING PERSON
16.695013,76.845022,KARNATAKA POLICE ACT 1963
13.317475,77.133498,ROBBERY
12.836958,77.536854,CASES OF HURT
13.296425,76.32293,MOLESTATION
16.399998,74.380342,THEFT
12.988017,76.99717,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.893166,74.616283,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.024823,77.617975,THEFT
15.891897,74.517204,THEFT
12.320466,76.684921,MISSING PERSON
77.55623043,13.02105818,THEFT
77.50529909,13.04228634,MISSING PERSON
15.322498,76.306563,KARNATAKA POLICE ACT 1963
13.259874,76.258479,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.05273,77.485584,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.282516,74.878717,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.312966,76.8151989,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.750997,77.728127,THEFT
12.941375,77.749541,CASES OF HURT
12.777131,77.771731,KIDNAPPING AND ABDUCTION
14.02336,75.929533,CHEATING
13.04469124,77.5520233,MISSING PERSON
13.056395,77.4761,CASES OF HURT
13.03174,77.59991,CRIMES RELATED TO WOMEN
12.316713,76.64553,THEFT
12.973561,77.583722,CHEATING
13.0,77.0,CHEATING
12.289473,76.650655,SUICIDE
15.880139,76.683304,MOTOR VEHICLE ACCIDENTS FATAL
12.91945,77.585823,COPY RIGHT ACT 1957
16.174414,74.745095,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.764834,77.345412,CASES OF HURT
15.388092,76.308751,KARNATAKA POLICE ACT 1963
12.97370135,77.65044595,MISSING PERSON
12.99908082,77.52251723,THEFT
12.965665,77.569959,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
14.953476,75.717496,Karnataka State Local Act
12.956158,77.241568,MISSING PERSON
16.646348,75.808915,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.061132,76.028871,CRIMINAL INTIMIDATION
14.070402,74.504063,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.028969,77.561293,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.787539,77.621708,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.078742,76.504337,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.616278,74.833476,BURGLARY - NIGHT
16.344907,74.87089,MISSING PERSON
13.686154,74.707853,RIOTS
16.455079,75.28387,KARNATAKA POLICE ACT 1963
12.063342,76.973712,MISSING PERSON
16.5736,74.754126,CHEATING
77.60235589,12.95718794,CrPC
13.935055,75.633601,CASES OF HURT
14.16135,75.023266,CASES OF HURT
13.599237,75.782781,Karnataka State Local Act
15.362647,75.215,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.04788459,77.49999662,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.857066,75.686499,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.347024,76.819927,KARNATAKA POLICE ACT 1963
12.985468,77.758024,CRIMES RELATED TO WOMEN
12.894374,77.621274,MISSING PERSON
14.697631,75.174503,KIDNAPPING AND ABDUCTION
12.926861,77.602648,THEFT
17.340085,76.82446,KARNATAKA POLICE ACT 1963
12.856478,77.215489, CYBER CRIME
15.93142,74.526991,MOTOR VEHICLE ACCIDENTS FATAL
17.351064,76.842629,BURGLARY - DAY
12.919397,77.667944,CASES OF HURT
13.001462,77.573997,PUBLIC SAFETY
13.146439,78.261412,ELECTION
14.483242,74.490716,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.96416,77.578129,THEFT
13.867736,75.518888,CASES OF HURT
12.981407,76.735681,MISSING PERSON
13.190312,76.470059,MOLESTATION
16.660832,76.051651,MOLESTATION
13.420232,76.619439,KARNATAKA POLICE ACT 1963
15.455496,76.075664,BURGLARY - NIGHT
12.829137,75.126589,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.146273,77.588973,POCSO
15.934566,75.294114,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.699811,77.313237,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.01613,76.116382,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.01697,76.152334,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.435464,75.758026,KARNATAKA POLICE ACT 1963
13.318764,75.782852,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.384026,77.060404,MISSING PERSON
15.594534,74.783585,THEFT
17.158027,75.73976,CRUELTY BY HUSBAND
13.41572,76.176512,MISSING PERSON
12.96227,77.584092,PUBLIC SAFETY
77.52232025,13.04575902,THEFT
12.780575,77.634557,Disobedience to Order Promulgated by PublicServan
14.669755,75.491144, CYBER CRIME
12.180925,77.003595,CRUELTY BY HUSBAND
12.518613,75.468182,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.202576,76.984498,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
14.625522,74.840262,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.87727,74.87323,CASES OF HURT
12.527533,76.890578,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.994366,77.7900109,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.071229,78.148193,RIOTS
13.33317,76.38543,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.115857,78.103932,CASES OF HURT
13.312934,76.256916,MOLESTATION
15.124561122,15.45632123585,DACOITY
13.972953,75.596218,CRIMES RELATED TO WOMEN
12.97506,77.570901,MOTOR VEHICLE ACCIDENTS NON-FATAL
77.602502,12.955672,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.352001,77.123276,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.677507,74.391329,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.95516,77.57971,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.452984,75.011897,CASES OF HURT
13.036336,77.524993,PUBLIC SAFETY
12.97186,77.56444,CHEATING
13.004856,77.549911,THEFT
77.54258509,12.90581073,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.783954,75.638353,CONSUMER
16.109063,76.7947029,MOLESTATION
12.164435,76.678867,CRIMES RELATED TO WOMEN
12.93952,77.557427,CHEATING
15.913061,74.515894,CASES OF HURT
13.159256,77.625952,BURGLARY - NIGHT
12.899098,77.641353,MURDER
12.90742,77.64906,MISSING PERSON
12.96090236,77.52441844,THEFT
13.033178,77.88174,NEGLIGENT ACT
12.365,77.568,THEFT
15.869964,75.71953,Karnataka State Local Act
13.098704,76.211231,MOTOR VEHICLE ACCIDENTS FATAL
16.473343,76.31058,MISSING PERSON
77.74744,12.939015,CrPC
12.805117,75.23117,MOTOR VEHICLE ACCIDENTS FATAL
14.722199,76.390226,CRIMINAL TRESPASS
12.896216,76.401679,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.79534,76.991586,Karnataka State Local Act
13.064442,76.956625,ATTEMPT TO MURDER
13.064584,74.864843,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.29778,74.933603,KIDNAPPING AND ABDUCTION
13.923139,75.555871,THEFT
13.053417,68.752,CRIMINAL INTIMIDATION
18.118879,77.296614,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
13.165726,74.869124,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.00153,77.125,ATTEMPT TO MURDER
12.979594,77.535884,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.390075,78.064686,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.067858,76.532121,Karnataka State Local Act
12.967445,77.522286,CASES OF HURT
12.954745,75.774946,RAPE
12.965011,77.568818,MURDER
13.252896,77.724788,MURDER
12.967938,78.253021, CYBER CRIME
15.34628,75.142886, CYBER CRIME
12.96812,77.064443,THEFT
14.652304,75.593439,KARNATAKA POLICE ACT 1963
13.086594,77.45865,THEFT
77.5391041488668,12.9156468158541,CRIMES RELATED TO WOMEN
12.333322,77.222233,KARNATAKA POLICE ACT 1963
15.748303,74.876817,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.306552,76.819894,CRUELTY BY HUSBAND
16.366907,74.618058,MISSING PERSON
13.052835,77.532161,CASES OF HURT
14.617177,76.055258,MOTOR VEHICLE ACCIDENTS FATAL
14.902438,74.110168,THEFT
13.012012,77.550906,CASES OF HURT
13.155701,75.091394,RIOTS
13.694212,75.081992,Karnataka State Local Act
15.518096,76.476853,MOTOR VEHICLE ACCIDENTS FATAL
12.992395,77.681117,CRIMINAL TRESPASS
12.9560169,77.5438619,BURGLARY - NIGHT
12.970136,77.634464, CYBER CRIME
12.738297,75.53508,THEFT
13.00992556,77.50620031,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.914062,77.624252, CYBER CRIME
16.521905,74.952899,MISSING PERSON
13.956205,76.545613,RIOTS
12.768937,76.081865,MOLESTATION
12.854704,77.9834,KIDNAPPING AND ABDUCTION
15.825762,75.219616,Karnataka State Local Act
17.340683,76.837019,PUBLIC SAFETY
15.263185,74.982279,CRIMINAL TRESPASS
13.0482853,77.49795191,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.291161,75.789202,CASES OF HURT
12.454304,75.951072,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.634443,74.763995,CRIMINAL INTIMIDATION
13.325654,77.095799,THEFT
12.973756,77.792853,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.250301,77.220916,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.995773,75.235514,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.752102,76.049927,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.323471,76.8756829,THEFT
13.017017,77.560566,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.16905,75.59615,KARNATAKA POLICE ACT 1963
12.96561,77.571432,CASES OF HURT
12.886628,77.57967,THEFT
12.95289,77.57194,BURGLARY - NIGHT
15.194696,74.719992,MISSING PERSON
15.45157,76.678263,CASES OF HURT
13.19628,77.557699,CRIMINAL TRESPASS
13.207654,76.93132,CASES OF HURT
12.968913,77.606326,Karnataka State Local Act
13.577751,74.707383,CRIMES RELATED TO WOMEN
16.830904,75.707752,MISSING PERSON
13.307121,74.800215,CASES OF HURT
12.304982,76.596592,CASES OF HURT
13.024889,77.592884,NEGLIGENT ACT
13.229469,74.815516,CASES OF HURT
15.725178,74.764901,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
77.5437390998161,12.9067445985864,CHEATING
13.036464,77.576759,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.328395,75.178216,MURDER
13.0125052784621,77.54343164964351,THEFT
13.0015944,77.525584,NEGLIGENT ACT
13.626201,74.696026,THEFT
14.456491,75.898159,BURGLARY - NIGHT
17.067174,75.781087,KARNATAKA POLICE ACT 1963
12.957534,78.2838079,CASES OF HURT
14.480931,75.925257,KARNATAKA POLICE ACT 1963
17.88599,76.920329,THEFT
13.0259638,77.52068999,PUBLIC SAFETY
12.980249,77.526555,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS"
15.864637,74.534902,CRUELTY BY HUSBAND
14.191196,75.562262,CASES OF HURT
12.09888,77.60359, CYBER CRIME
17.916818,77.524125,CASES OF HURT
15.865666,76.6888109,NEGLIGENT ACT
15.351048,76.153597,NEGLIGENT ACT
12.978954,74.860602,KIDNAPPING AND ABDUCTION
12.33144,76.58275,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
12.860388,77.783283,CRUELTY BY HUSBAND
12.76416,77.767553,MOTOR VEHICLE ACCIDENTS FATAL
12.181943,76.392919,CHEATING
17.296613,76.860168,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.352423,75.14461,MOTOR VEHICLE ACCIDENTS FATAL
12.465763,76.348988,ELECTION
15.361053,75.203842,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.636321,74.500666,MISSING PERSON
13.01343612,77.52455055,CrPC
12.949659,77.616102,THEFT
13.584616,76.53964,KIDNAPPING AND ABDUCTION
16.421985,74.52179,MOTOR VEHICLE ACCIDENTS FATAL
16.697538,77.134628,CASES OF HURT
13.141262,74.772305,THEFT
12.457301,75.978972,MISSING PERSON
12.294581,76.290171,Karnataka State Local Act
12.744943,77.725122,MISSING PERSON
12.28082,76.28435,CASES OF HURT
16.088062,74.517963,SUICIDE
15.955176,76.749943,KARNATAKA POLICE ACT 1963
16.369874,75.555307,KARNATAKA POLICE ACT 1963
13.1942,75.4735,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.988974,77.564969, CYBER CRIME
16.752164,77.136361,NEGLIGENT ACT
15.409927,76.881783,THEFT
13.03201697,77.52099374,NEGLIGENT ACT
16.040826,75.936682,KARNATAKA POLICE ACT 1963
13.545293,76.564449,MISSING PERSON
13.002787,76.017124,CRIMES RELATED TO WOMEN
17.424003,76.947462,MOTOR VEHICLE ACCIDENTS NON-FATAL
